48.6814766 6.1207700 101.53 49645.00 153 0 24.6 303.50 4.117 -87.137 49644.00 18.24 0.00 0.19 200.2 0 29
48.6813812 6.1208034 101.79 49647.00 155 0 24.6 300.80 4.115 -83.496 49645.00 18.24 0.00 0.21 200.4 0 29
48.6812706 6.1208367 102.29 49649.00 156 0 24.6 301.00 4.114 -79.831 49647.00 18.24 0.00 0.18 190.5 0 29
48.6811714 6.1208649 102.40 49651.00 157 0 24.6 300.10 4.114 -81.922 49649.00 18.24 0.00 0.18 166.2 0 29
48.6810570 6.1208816 102.81 49653.00 159 0 24.6 300.50 4.115 -83.991 49651.00 16.06 0.00 0.16 171.1 0 29
48.6809692 6.1209083 102.99 49655.00 160 0 24.6 298.90 4.117 -80.835 49653.00 16.48 0.00 0.17 156.0 0 29
48.6806641 6.1207805 103.40 49658.00 160 0 24.6 22945.03 4.117 -81.358 49655.00 16.27 0.00 0.15 133.4 1 29
48.6808281 6.1209569 103.50 49658.00 160 0 24.6 297.90 4.118 -82.161 49658.00 15.72 0.00 0.13 138.8 0 29
48.6807251 6.1209664 103.57 49660.00 160 0 24.6 296.60 4.111 -81.720 49658.00 15.72 0.00 0.14 131.6 0 29
48.6806297 6.1210098 103.77 49662.00 159 0 24.6 296.80 4.112 -85.273 49660.00 16.61 0.00 0.12 124.0 0 29
48.6805153 6.1210384 104.01 49664.00 159 0 24.6 298.90 4.117 -79.683 49662.00 16.61 0.00 0.11 104.7 0 29
48.6803818 6.1210732 104.45 49667.00 160 0 24.6 297.80 4.115 -80.660 49664.00 16.61 0.00 0.08 113.6 0 29
48.6802139 6.1211681 104.94 49671.00 160 0 24.5 293.90 4.117 -81.443 49667.00 14.78 0.00 0.11 128.7 0 29
48.6798058 6.1210942 105.21 49674.00 160 0 24.5 22945.03 4.117 -77.632 49671.00 18.04 0.00 0.13 142.5 1 29
48.6799965 6.1212602 105.20 49675.00 161 0 24.4 289.70 4.117 -84.124 49674.00 16.93 0.00 0.12 121.5 0 29
48.6798820 6.1212950 105.31 49677.00 160 0 24.5 287.60 4.116 -80.918 49675.00 16.93 0.00 0.10 108.3 0 29
48.6797066 6.1213384 105.21 49680.00 161 0 24.4 286.90 4.114 -79.125 49677.00 17.32 0.00 0.07 51.7 0 29
48.6796150 6.1213784 105.46 49682.00 162 0 24.4 291.20 4.115 -79.840 49680.00 17.32 0.00 0.02 62.8 0 29
48.6795273 6.1214333 105.40 49684.00 163 0 24.4 288.70 4.112 -78.755 49682.00 17.32 0.00 0.01 36.8 0 29
48.6794014 6.1214485 105.46 49686.00 164 0 24.4 288.40 4.112 -83.403 49684.00 19.08 0.00 0.00 73.0 0 29
48.6790504 6.1213899 105.67 49690.00 164 0 24.4 22945.03 4.112 -79.255 49686.00 14.08 0.00 0.04 59.7 1 29
48.6791611 6.1215000 105.78 49691.00 164 0 24.4 291.30 4.115 -81.497 49690.00 17.43 0.00 0.06 82.3 0 29
48.6790466 6.1215301 106.04 49693.00 164 0 24.4 291.50 4.115 -76.590 49691.00 17.43 0.00 0.05 89.6 0 29
48.6789360 6.1215668 106.16 49695.00 165 0 24.4 291.10 4.114 -80.656 49693.00 17.43 0.00 0.06 92.5 0 29
48.6788292 6.1216168 106.18 49697.00 165 0 24.4 290.30 4.115 -80.730 49695.00 17.04 0.00 0.10 97.3 0 29
48.6786804 6.1216798 106.08 49700.00 166 0 24.4 289.60 4.115 -88.638 49697.00 17.50 0.00 0.07 54.3 0 29
48.6783257 6.1216183 106.16 49703.00 166 0 24.3 22945.03 4.116 -82.473 49700.00 19.19 0.00 0.02 51.8 1 29
48.6785240 6.1217265 106.28 49703.00 166 0 24.4 290.50 4.117 -77.823 49703.00 19.24 0.00 0.00 46.2 0 29
48.6783981 6.1217465 106.30 49705.00 166 0 24.3 292.20 4.116 -79.689 49703.00 19.24 0.00 0.00 62.1 0 29
48.6782761 6.1217752 106.19 49707.00 165 0 24.3 292.50 4.114 -78.983 49705.00 19.37 0.00 0.02 70.0 0 29
48.6780777 6.1217899 105.67 49710.00 163 0 24.3 292.50 4.115 -78.699 49707.00 20.69 0.00 0.03 -0.0 0 29
48.6779442 6.1217585 105.27 49712.00 162 0 24.3 297.30 4.114 -84.856 49710.00 20.69 0.00 -0.11 -58.4 0 29
48.6778069 6.1217051 104.44 49714.00 161 0 24.2 297.60 4.114 -82.490 49712.00 20.69 0.00 -0.17 -118.1 0 29
48.6776924 6.1216731 103.99 49716.00 160 0 24.2 297.60 4.113 -78.696 49714.00 20.82 0.00 -0.22 -141.9 0 29
48.6774139 6.1215386 104.18 49719.00 158 0 24.2 22945.03 4.117 -82.924 49716.00 19.19 0.00 -0.25 -104.4 1 29
48.6774673 6.1216583 104.61 49721.00 158 0 24.2 294.90 4.117 -79.221 49719.00 20.82 0.00 -0.08 40.9 0 29
48.6773643 6.1216602 104.80 49723.00 158 0 24.2 296.10 4.115 -79.620 49721.00 20.82 0.00 0.05 160.9 0 29
48.6772652 6.1216698 104.93 49725.00 159 0 24.2 294.90 4.115 -86.019 49723.00 14.78 0.00 0.13 114.8 0 29
48.6769600 6.1215634 104.97 49728.00 159 0 24.2 22945.03 4.117 -77.303 49725.00 17.75 0.00 0.11 85.1 1 29
48.6771088 6.1216731 104.96 49728.00 159 0 24.2 295.40 4.117 -81.686 49728.00 17.00 0.00 0.06 72.8 0 29
48.6770401 6.1215415 104.86 49732.00 157 0 24.2 295.20 4.115 -79.357 49728.00 9.17 0.00 0.00 -5.3 0 29
48.6768188 6.1212778 104.97 49736.00 154 0 24.2 22945.03 4.117 -80.740 49732.00 9.18 0.00 -0.03 13.3 1 29
48.6769142 6.1214652 105.16 49738.00 154 0 24.2 290.20 4.117 -86.375 49736.00 10.56 0.00 0.03 49.4 0 29
48.6768188 6.1215034 105.44 49742.00 154 0 24.2 289.10 4.112 -77.820 49738.00 10.56 0.00 0.03 58.5 0 29
